1.517241120338439941e+00,4.536940097808837891e+00,8.150321841239929199e-01,-3.487690910696983337e-02,-3.412410616874694824e-02,-6.948939561843872070e-01,7.174549102783203125e-01,7.380506396293640137e-02,4.525392502546310425e-02,7.840836793184280396e-02,1.527809649705886841e-01,-7.546904683113098145e-02,-2.444996684789657593e-02,1.169460639357566833e-01,-1.638771593570709229e-02,-2.059980183839797974e-01,1.278851777315139771e-01,-1.118464544415473938e-01,1.507272105664014816e-02,3.177802264690399170e-02,2.556362375617027283e-02,1.661939918994903564e-01,-3.034390509128570557e-01,1.573868513107299805e+00,-4.788671061396598816e-02,1.415300726890563965e+00,3.094062805175781250e-01,2.661843299865722656e-01,1.107412129640579224e-01,3.130334615707397461e-01,-1.448587417602539062e+00,-5.786587595939636230e-01,1.306553602218627930e+00,-1.196516230702400208e-01,2.705460786819458008e-01,-4.190436601638793945e-01
1.517155647277832031e+00,4.536969661712646484e+00,8.150166869163513184e-01,-3.502116352319717407e-02,-3.425614908337593079e-02,-6.951840519905090332e-01,7.171605229377746582e-01,7.430884242057800293e-02,4.552331566810607910e-02,7.898288220167160034e-02,1.529390215873718262e-01,-7.569985836744308472e-02,-2.462784759700298309e-02,1.171228960156440735e-01,-1.613884605467319489e-02,-2.052863538265228271e-01,1.280143857002258301e-01,-1.118352711200714111e-01,1.488653104752302170e-02,3.241097182035446167e-02,2.578888088464736938e-02,1.660390645265579224e-01,-3.073597550392150879e-01,1.573782205581665039e+00,-5.090859904885292053e-02,1.414652347564697266e+00,3.079849779605865479e-01,2.656040489673614502e-01,1.107071787118911743e-01,3.099870383739471436e-01,-1.448907732963562012e+00,-5.741103887557983398e-01,1.306142449378967285e+00,-1.194740161299705505e-01,2.703495323657989502e-01,-4.182306826114654541e-01
1.517065286636352539e+00,4.537048816680908203e+00,8.149926066398620605e-01,-3.518438711762428284e-02,-3.443515673279762268e-02,-6.953552365303039551e-01,7.169779539108276367e-01,7.464776188135147095e-02,4.572117328643798828e-02,7.934543490409851074e-02,1.533584296703338623e-01,-7.594290375709533691e-02,-2.477423660457134247e-02,1.172418296337127686e-01,-1.599743030965328217e-02,-2.048010230064392090e-01,1.284750998020172119e-01,-1.119906306266784668e-01,1.470167096704244614e-02,3.303305804729461670e-02,2.599608153104782104e-02,1.661698222160339355e-01,-3.122876584529876709e-01,1.573618292808532715e+00,-5.529929697513580322e-02,1.414701938629150391e+00,3.075077831745147705e-01,2.650018930435180664e-01,1.080675199627876282e-01,3.077966868877410889e-01,-1.449251532554626465e+00,-5.710905790328979492e-01,1.306070208549499512e+00,-1.194155812263488770e-01,2.702766954898834229e-01,-4.175193607807159424e-01
1.516958594322204590e+00,4.537177562713623047e+00,8.149703741073608398e-01,-3.530609235167503357e-02,-3.461056575179100037e-02,-6.953552961349487305e-01,7.169634699821472168e-01,7.466615736484527588e-02,4.585738107562065125e-02,7.944009453058242798e-02,1.538971364498138428e-01,-7.607134431600570679e-02,-2.489032968878746033e-02,1.172196120023727417e-01,-1.597004756331443787e-02,-2.046585679054260254e-01,1.291120946407318115e-01,-1.122418045997619629e-01,1.451347302645444870e-02,3.330081701278686523e-02,2.610162086784839630e-02,1.664969623088836670e-01,-3.164080977439880371e-01,1.573532342910766602e+00,-5.954921618103981018e-02,1.414679884910583496e+00,3.073681294918060303e-01,2.647594809532165527e-01,1.063689589500427246e-01,3.068762719631195068e-01,-1.449564456939697266e+00,-5.694411993026733398e-01,1.306120157241821289e+00,-1.193563640117645264e-01,2.702540755271911621e-01,-4.171578884124755859e-01
1.516838192939758301e+00,4.537332534790039062e+00,8.149577975273132324e-01,-3.534791991114616394e-02,-3.475125879049301147e-02,-6.951652765274047852e-01,7.171388268470764160e-01,7.439280301332473755e-02,4.588349163532257080e-02,7.924540340900421143e-02,1.543124467134475708e-01,-7.597129791975021362e-02,-2.497584000229835510e-02,1.170886978507041931e-01,-1.602789573371410370e-02,-2.049240916967391968e-01,1.297110915184020996e-01,-1.125055477023124695e-01,1.431210245937108994e-02,3.337419405579566956e-02,2.614531293511390686e-02,1.669538468122482300e-01,-3.207003772258758545e-01,1.573696732521057129e+00,-6.406959891319274902e-02,1.414674282073974609e+00,3.071224689483642578e-01,2.647849917411804199e-01,1.060625538229942322e-01,3.080571293830871582e-01,-1.449738264083862305e+00,-5.699480175971984863e-01,1.306394934654235840e+00,-1.196354851126670837e-01,2.702305912971496582e-01,-4.166710674762725830e-01
1.516714453697204590e+00,4.537499904632568359e+00,8.149614334106445312e-01,-3.530304133892059326e-02,-3.483488410711288452e-02,-6.948479413986206055e-01,7.174444794654846191e-01,7.395480573177337646e-02,4.578570276498794556e-02,7.873831689357757568e-02,1.543800681829452515e-01,-7.558624446392059326e-02,-2.503517083823680878e-02,1.169055625796318054e-01,-1.613897830247879028e-02,-2.054622471332550049e-01,1.300398856401443481e-01,-1.126624792814254761e-01,1.410444546490907669e-02,3.331499174237251282e-02,2.619590424001216888e-02,1.673590689897537231e-01,-3.249798417091369629e-01,1.574061870574951172e+00,-6.826720386743545532e-02,1.414817810058593750e+00,3.071201741695404053e-01,2.646865248680114746e-01,1.056103780865669250e-01,3.111862540245056152e-01,-1.449910521507263184e+00,-5.731173157691955566e-01,1.306757688522338867e+00,-1.211437731981277466e-01,2.703286707401275635e-01,-4.157823026180267334e-01
1.516600370407104492e+00,4.537655830383300781e+00,8.149794340133666992e-01,-3.519233688712120056e-02,-3.485440090298652649e-02,-6.944975852966308594e-01,7.177881002426147461e-01,7.347306609153747559e-02,4.559684917330741882e-02,7.800993323326110840e-02,1.540933251380920410e-01,-7.499472796916961670e-02,-2.508636191487312317e-02,1.167047694325447083e-01,-1.625475287437438965e-02,-2.061320096254348755e-01,1.300354152917861938e-01,-1.126595363020896912e-01,1.395724900066852570e-02,3.307425603270530701e-02,2.630535699427127838e-02,1.675806045532226562e-01,-3.278700709342956543e-01,1.574426651000976562e+00,-7.077886909246444702e-02,1.414876937866210938e+00,3.074412643909454346e-01,2.644420266151428223e-01,1.048397421836853027e-01,3.149638473987579346e-01,-1.450288057327270508e+00,-5.780515074729919434e-01,1.306932330131530762e+00,-1.231130734086036682e-01,2.705305814743041992e-01,-4.151247441768646240e-01
1.516501784324645996e+00,4.537800788879394531e+00,8.150045275688171387e-01,-3.503168001770973206e-02,-3.482194989919662476e-02,-6.941772103309631348e-01,7.181074023246765137e-01,7.294350862503051758e-02,4.536621272563934326e-02,7.726515084505081177e-02,1.536440253257751465e-01,-7.432893663644790649e-02,-2.513064630329608917e-02,1.164415180683135986e-01,-1.639516837894916534e-02,-2.068014591932296753e-01,1.298199594020843506e-01,-1.125274151563644409e-01,1.388287264853715897e-02,3.254450857639312744e-02,2.641959674656391144e-02,1.675864160060882568e-01,-3.285428285598754883e-01,1.574658989906311035e+00,-7.072528451681137085e-02,1.414631247520446777e+00,3.082365393638610840e-01,2.644110023975372314e-01,1.047103032469749451e-01,3.179746866226196289e-01,-1.451007723808288574e+00,-5.827586054801940918e-01,1.306855916976928711e+00,-1.241396442055702209e-01,2.707185149192810059e-01,-4.149243235588073730e-01
1.516411185264587402e+00,4.537922382354736328e+00,8.150305747985839844e-01,-3.483650833368301392e-02,-3.475936502218246460e-02,-6.938975453376770020e-01,7.183901071548461914e-01,7.239221781492233276e-02,4.513397440314292908e-02,7.663211226463317871e-02,1.531568020582199097e-01,-7.368239760398864746e-02,-2.518159709870815277e-02,1.161402165889739990e-01,-1.654631644487380981e-02,-2.074313014745712280e-01,1.295019835233688354e-01,-1.123425960540771484e-01,1.383349858224391937e-02,3.181211277842521667e-02,2.647497318685054779e-02,1.673982143402099609e-01,-3.284978866577148438e-01,1.574742555618286133e+00,-6.991000473499298096e-02,1.414436817169189453e+00,3.092395067214965820e-01,2.646406292915344238e-01,1.053515523672103882e-01,3.200541734695434570e-01,-1.451973438262939453e+00,-5.857345461845397949e-01,1.306673645973205566e+00,-1.240597590804100037e-01,2.709839046001434326e-01,-4.152876436710357666e-01
1.516312599182128906e+00,4.537991046905517578e+00,8.150548338890075684e-01,-3.465981781482696533e-02,-3.470363467931747437e-02,-6.936571598052978516e-01,7.186334729194641113e-01,7.199651747941970825e-02,4.496162012219429016e-02,7.610560953617095947e-02,1.526565849781036377e-01,-7.312479615211486816e-02,-2.527510002255439758e-02,1.160018444061279297e-01,-1.663383655250072479e-02,-2.079773098230361938e-01,1.290519386529922485e-01,-1.121562495827674866e-01,1.373500190675258636e-02,3.113539889454841614e-02,2.644629962742328644e-02,1.671074628829956055e-01,-3.291712105274200439e-01,1.574675798416137695e+00,-7.008657604455947876e-02,1.414603948593139648e+00,3.100426197052001953e-01,2.648756504058837891e-01,1.057353839278221130e-01,3.220561444759368896e-01,-1.452873110771179199e+00,-5.873351097106933594e-01,1.306366324424743652e+00,-1.241200640797615051e-01,2.713494002819061279e-01,-4.160251617431640625e-01
